#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               519             -0.84         -0.791291        0.00421461
               520             -0.84         -0.791385        0.00420754
               521             -0.76         -0.791324         0.0041999
               522             -0.68         -0.791111        0.00419726
               523             -0.68         -0.790899        0.00419461
               524             -0.76          -0.79084        0.00418702
               525             -0.84         -0.790933        0.00418009
               526             -0.84         -0.791027        0.00417319
               527             -0.76         -0.790968        0.00416568
               528             -0.76         -0.790909        0.00415821
               529             -0.76         -0.790851        0.00415076
               530             -0.76         -0.790792        0.00414333
               531             -0.76         -0.790734        0.00413594
               532             -0.84         -0.790827         0.0041292
               533             -0.76         -0.790769        0.00412186
               534             -0.76         -0.790712        0.00411454
               535             -0.76         -0.790654        0.00410725
               536             -0.76         -0.790597        0.00409998
               537             -0.76          -0.79054        0.00409275
               538             -0.76         -0.790483        0.00408553
               539             -0.76         -0.790427        0.00407834
               540             -0.68         -0.790222        0.00407591
               541              -0.6         -0.789871        0.00408352
               542             -0.68         -0.789668        0.00408101
               543             -0.68         -0.789466        0.00407849
               544              -0.6         -0.789118        0.00408584
               545             -0.52         -0.788624        0.00410807
               546              -0.6         -0.788278        0.00411505
               547              -0.6         -0.787934        0.00412189
               548              -0.6         -0.787591        0.00412862
               549             -0.52         -0.787104        0.00414977
               550             -0.52         -0.786618        0.00417054
               551             -0.52         -0.786134        0.00419095
               552             -0.76         -0.786087        0.00418362
               553             -0.76          -0.78604        0.00417633
               554             -0.76         -0.785993        0.00416905
               555             -0.68         -0.785802        0.00416591
               556             -0.68         -0.785612        0.00416276
               557             -0.68         -0.785422        0.00415961
               558             -0.68         -0.785233        0.00415644
               559             -0.68         -0.785045        0.00415326
               560             -0.68         -0.784857        0.00415008
               561             -0.68          -0.78467        0.00414689
               562             -0.68         -0.784484        0.00414369
               563             -0.68         -0.784298        0.00414049
               564             -0.68         -0.784113        0.00413727
               565             -0.76         -0.784071        0.00413017
               566             -0.76         -0.784028        0.00412309
               567             -0.76         -0.783986        0.00411604
               568             -0.68         -0.783803        0.00411286
               569             -0.76         -0.783761        0.00410585
               570             -0.52         -0.783298        0.00412464
               571              -0.6         -0.782977        0.00412988
               572              -0.6         -0.782657        0.00413504
               573             -0.68         -0.782478         0.0041317
               574             -0.68           -0.7823        0.00412836
               575             -0.68         -0.782122        0.00412501
               576             -0.68         -0.781944        0.00412165
               577             -0.76         -0.781906        0.00411469
               578             -0.68          -0.78173        0.00411134
               579             -0.68         -0.781554          0.004108
               580             -0.68         -0.781379        0.00410464
               581             -0.68         -0.781205        0.00410128
               582             -0.76         -0.781168         0.0040944
               583             -0.84         -0.781269        0.00408862
               584             -0.84          -0.78137        0.00408286
               585             -0.84          -0.78147        0.00407711
               586              -0.6          -0.78116        0.00408189
               587             -0.84         -0.781261        0.00407617
               588             -0.84         -0.781361        0.00407046
               589             -0.84          -0.78146        0.00406477
               590             -0.84         -0.781559        0.00405909
               591             -0.76         -0.781523        0.00405238
               592             -0.84         -0.781622        0.00404674
               593             -0.84          -0.78172        0.00404112
               594             -0.76         -0.781684        0.00403448
               595             -0.84         -0.781782        0.00402889
               596             -0.76         -0.781745        0.00402229
               597             -0.84         -0.781843        0.00401674
               598             -0.76         -0.781806        0.00401019
               599             -0.84         -0.781903        0.00400467
               600             -0.76         -0.781867        0.00399816
               601             -0.92         -0.782097        0.00399811
               602             -0.84         -0.782193        0.00399263
               603             -0.84         -0.782289        0.00398716
               604             -0.84         -0.782384         0.0039817
               605             -0.92         -0.782612        0.00398161
               606             -0.84         -0.782706        0.00397617
               607             -0.84         -0.782801        0.00397074
               608             -0.76         -0.782763        0.00396438
               609             -0.76         -0.782726        0.00395805
               610             -0.68         -0.782557        0.00395514
               611             -0.76          -0.78252        0.00394884
               612             -0.76         -0.782484        0.00394256
               613              -0.6         -0.782186        0.00394735
               614             -0.68          -0.78202        0.00394443
               615             -0.68         -0.781854         0.0039415
               616             -0.84         -0.781948        0.00393623
               617             -0.76         -0.781912        0.00393001
               618             -0.76         -0.781877        0.00392381
               619             -0.68         -0.781712        0.00392093
               620             -0.68         -0.781548        0.00391803
               621             -0.68         -0.781385        0.00391513
               622             -0.68         -0.781222        0.00391223
               623             -0.68         -0.781059        0.00390932
               624              -0.6         -0.780769        0.00391381
               625             -0.68         -0.780608        0.00391087
               626              -0.6         -0.780319        0.00391525
               627             -0.68         -0.780159        0.00391227
               628             -0.68             -0.78        0.00390929
               629              -0.6         -0.779714        0.00391354
               630              -0.6         -0.779429        0.00391771
               631             -0.68         -0.779271        0.00391467
               632             -0.68         -0.779114        0.00391162
               633             -0.76         -0.779084        0.00390556
               634             -0.76         -0.779054        0.00389952
               635             -0.76         -0.779024        0.00389349
               636             -0.68         -0.778868        0.00389048
               637             -0.76         -0.778838        0.00388449
               638             -0.68         -0.778683        0.00388148
               639             -0.76         -0.778654        0.00387552
               640             -0.84          -0.77875        0.00387065
               641             -0.76         -0.778721        0.00386472
               642             -0.76         -0.778692        0.00385881
               643             -0.76         -0.778663        0.00385292
               644             -0.68         -0.778509        0.00384998
               645             -0.84         -0.778605        0.00384519
               646             -0.84           -0.7787        0.00384042
               647             -0.84         -0.778794        0.00383565
               648             -0.84         -0.778889        0.00383089
               649             -0.84         -0.778983        0.00382615
               650             -0.84         -0.779077        0.00382141
               651             -0.76         -0.779048        0.00381565
               652             -0.76         -0.779018        0.00380991
               653             -0.76         -0.778989        0.00380419
               654             -0.68         -0.778838        0.00380138
               655             -0.68         -0.778687        0.00379857
               656             -0.76         -0.778659        0.00379289
               657             -0.68         -0.778508        0.00379009
               658             -0.68         -0.778359        0.00378728
               659             -0.76         -0.778331        0.00378164
               660             -0.76         -0.778303        0.00377601
               661             -0.76         -0.778275         0.0037704
               662             -0.76         -0.778248        0.00376481
               663             -0.76          -0.77822        0.00375923
               664             -0.84         -0.778313        0.00375472
               665             -0.84         -0.778406        0.00375022
               666             -0.84         -0.778498        0.00374573
               667             -0.76         -0.778471        0.00374021
               668             -0.84         -0.778563        0.00373575
               669             -0.84         -0.778655        0.00373129
               670             -0.84         -0.778746        0.00372685
               671             -0.84         -0.778838        0.00372241
               672             -0.84         -0.778929        0.00371798
               673             -0.84         -0.779019        0.00371357
               674             -0.68         -0.778872        0.00371096
               675             -0.76         -0.778844        0.00370557
               676             -0.76         -0.778817        0.00370019
               677             -0.68         -0.778671         0.0036976
               678             -0.68         -0.778525        0.00369501
               679             -0.84         -0.778616        0.00369068
               680             -0.84         -0.778706        0.00368636
               681             -0.84         -0.778796        0.00368204
               682             -0.84         -0.778886        0.00367774
               683             -0.76         -0.778858        0.00367246
               684             -0.68         -0.778713        0.00366993
               685             -0.68         -0.778569         0.0036674
               686             -0.68         -0.778426        0.00366487
               687             -0.68         -0.778282        0.00366233
               688             -0.68          -0.77814         0.0036598
               689             -0.76         -0.778113        0.00365458
               690             -0.68         -0.777971        0.00365205
               691             -0.76         -0.777945        0.00364685
